"enrollee_id","city","city_development_index","gender_Other","gender_M","gender_F","relevent_experience_N","relevent_experience_Y","enrolled_university_None","enrolled_university_Part-Time","enrolled_university_Full-Time","education_level","major_discipline_None","major_discipline_Arts","major_discipline_Humanities","major_discipline_Business","major_discipline_STEM","major_discipline_Other","experience","company_size","company_type_Funded Startup","company_type_Early Stage Startup","company_type_Pvt Ltd","company_type_Public Sector","company_type_NGO","company_type_Other","last_new_job","training_hours","target"
10929,0.100226073850791,0.926,0,1,0,1,0,1,0,0,"1",1,0,0,0,0,0,"9","2",0,0,1,0,0,0,"1",37,0
2758,0.152173913043478,0.843,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"13","0",0,0,1,0,0,0,"0",60,0
5863,0.586776859504132,0.55,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"5","1",0,1,0,0,0,0,"4",9,1
29227,0.173333333333333,0.804,0,1,0,1,0,1,0,0,"2",1,0,0,0,0,0,"6","2",0,0,1,0,0,0,"1",26,1
4409,0.102310231023102,0.939,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"21","0",0,0,1,0,0,0,"1",11,0
7561,0.102310231023102,0.939,0,1,0,1,0,1,0,0,"0",1,0,0,0,0,0,"3","2",0,0,1,0,0,0,"0",70,0
30616,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"13","0",1,0,0,0,0,0,"1",127,0
30823,0.107913669064748,0.896,0,0,1,0,1,0,0,1,"2",0,0,0,0,1,0,"4","1",0,0,1,0,0,0,"1",23,0
25640,0.0945945945945946,0.924,0,0,1,1,0,0,0,1,"2",0,0,0,0,1,0,"6","3",0,0,0,1,0,0,"4",11,1
20257,0.234803337306317,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"21","2",0,0,0,0,0,0,"5",39,1
11943,0.59053343350864,0.624,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"10","5",0,0,1,0,0,0,"2",18,1
21680,0.195652173913043,0.848,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"4","5",0,0,1,0,0,0,"1",57,1
7857,0.59053343350864,0.624,0,1,0,1,0,1,0,0,"2",0,0,0,0,1,0,"10","3",0,0,1,0,0,0,"5",23,1
4483,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"14","0",0,0,1,0,0,0,"1",68,0
13490,0.100226073850791,0.926,0,1,0,0,1,0,0,1,"2",0,0,0,0,1,0,"19","1",1,0,0,0,0,0,"1",12,1
9947,0.234803337306317,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"21","3",0,0,0,0,0,0,"5",42,0
28087,0.0893854748603352,0.899,0,1,0,0,1,0,1,0,"2",0,0,0,0,1,0,"7","0",0,1,0,0,0,0,"1",63,0
10768,0.0945945945945946,0.924,0,1,0,0,1,1,0,0,"1",1,0,0,0,0,0,"21","5",0,0,1,0,0,0,"1",44,0
12708,0.52,0.579,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"5","2",0,0,1,0,0,0,"1",4,1
25759,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"21","7",0,0,1,0,0,0,"5",40,0
12427,0.59053343350864,0.624,0,0,1,1,0,1,0,0,"3",0,0,0,0,1,0,"5","2",0,0,1,0,0,0,"0",23,0
6275,0.264285714285714,0.754,0,1,0,1,0,0,1,0,"2",0,0,0,0,1,0,"6","2",0,0,0,0,0,0,"2",200,0
16403,0.59053343350864,0.624,0,1,0,0,1,0,1,0,"3",0,0,0,0,1,0,"2","1",0,0,1,0,0,0,"1",24,0
28768,0.59053343350864,0.624,0,0,0,0,1,1,0,0,"2",0,0,0,0,1,0,"7","2",0,0,1,0,0,0,"2",29,0
19622,0.14828897338403,0.884,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"12","2",1,0,0,0,0,0,"5",2,0
13367,0.115384615384615,0.794,0,1,0,0,1,1,0,0,"1",1,0,0,0,0,0,"14","0",0,0,1,0,0,0,"5",33,0
22598,0.117259552042161,0.91,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"19","3",0,0,0,0,0,0,"1",6,0
14927,0.56043956043956,0.527,0,1,0,0,1,0,0,1,"2",0,0,0,0,1,0,"2","1",0,0,1,0,0,0,"1",88,0
31480,0.117259552042161,0.91,0,0,1,1,0,1,0,0,"2",1,0,0,0,0,0,"14","2",0,0,1,0,0,0,"3",56,0
930,0.100226073850791,0.926,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"9","0",0,0,1,0,0,0,"1",19,0
21413,0.105902777777778,0.897,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"10","2",0,0,0,0,0,0,"1",17,0
25887,0.285714285714286,0.698,0,1,0,1,0,1,0,0,"1",1,0,0,0,0,0,"6","4",0,0,0,0,1,0,"0",254,0
17514,0.234803337306317,0.92,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"5","7",0,0,1,0,0,0,"5",6,0
6907,0.59053343350864,0.624,0,1,0,1,0,0,0,1,"2",0,0,0,0,1,0,"0","2",0,0,0,0,0,0,"0",55,0
13584,0.100226073850791,0.926,0,1,0,1,0,1,0,0,"2",0,0,0,0,1,0,"21","0",0,0,1,0,0,0,"4",57,0
27845,0.100226073850791,0.926,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"21","7",0,0,1,0,0,0,"1",66,0
22544,0.59053343350864,0.624,0,1,0,1,0,0,0,1,"2",0,0,0,0,1,0,"2","2",0,0,0,0,0,0,"0",13,1
12012,0.586776859504132,0.55,0,1,0,0,1,0,0,1,"3",0,0,0,0,1,0,"4","2",0,0,0,0,1,0,"1",110,1
16436,0.132558139534884,0.855,1,0,0,0,1,1,0,0,"1",1,0,0,0,0,0,"11","2",1,0,0,0,0,0,"4",78,1
5378,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"21","3",0,0,0,0,0,0,"1",126,0
3187,0.0822784810126582,0.893,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"21","3",0,0,1,0,0,0,"5",16,0
6761,0.52,0.579,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"16","2",0,0,1,0,0,0,"5",168,1
32171,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"18","1",0,0,1,0,0,0,"2",47,0
24665,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"10","3",0,0,0,0,0,0,"1",24,0
28983,0.59053343350864,0.624,0,1,0,1,0,0,0,1,"2",0,0,0,0,1,0,"3","2",0,0,0,0,0,0,"1",67,0
5036,0.14828897338403,0.884,0,1,0,0,1,0,1,0,"2",0,0,0,0,1,0,"11","1",0,1,0,0,0,0,"1",138,0
31671,0.229508196721311,0.698,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"21","3",0,0,1,0,0,0,"1",30,0
7434,0.102310231023102,0.939,0,0,1,0,1,0,1,0,"2",0,0,0,0,1,0,"15","4",0,0,1,0,0,0,"1",44,0
8535,0.573333333333333,0.558,0,1,0,1,0,1,0,0,"1",1,0,0,0,0,0,"6","2",0,0,1,0,0,0,"0",31,1
28777,0.100226073850791,0.926,0,1,0,1,0,0,1,0,"1",1,0,0,0,0,0,"3","2",0,1,0,0,0,0,"2",134,0
8950,0.102310231023102,0.939,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"21","2",0,0,1,0,0,0,"2",163,0
16813,0.234803337306317,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"15","3",0,0,0,0,0,0,"2",37,0
32575,0.0918367346938776,0.913,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"11","1",0,1,0,0,0,0,"1",45,0
4193,0.235294117647059,0.887,0,1,0,0,1,1,0,0,"4",0,0,0,0,1,0,"10","1",0,0,1,0,0,0,"2",218,0
5198,0.59053343350864,0.624,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"5","1",0,0,1,0,0,0,"2",52,1
13229,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"21","7",0,0,1,0,0,0,"5",72,0
2786,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"7","0",0,0,1,0,0,0,"1",28,0
12985,0.132558139534884,0.855,1,0,0,1,0,1,0,0,"0",1,0,0,0,0,0,"1","3",0,0,1,0,0,0,"0",17,1
26785,0.0840336134453782,0.836,0,1,0,1,0,0,0,1,"2",0,0,0,0,1,0,"11","2",0,0,1,0,0,0,"0",28,0
7930,0.229508196721311,0.698,0,0,1,0,1,1,0,0,"3",0,0,0,0,1,0,"14","2",0,0,1,0,0,0,"0",6,0
30292,0.52,0.579,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"6","3",0,0,1,0,0,0,"1",8,0
15034,0.117259552042161,0.91,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"4","5",0,0,1,0,0,0,"1",44,0
14047,0.214401481824496,0.92,0,1,0,0,1,0,1,0,"2",0,0,0,0,1,0,"12","2",0,0,1,0,0,0,"2",48,0
5903,0.59053343350864,0.624,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"15","6",0,0,1,0,0,0,"3",67,1
27947,0.12751677852349,0.878,0,1,0,1,0,1,0,0,"1",1,0,0,0,0,0,"10","3",0,0,1,0,0,0,"1",17,1
3105,0.173228346456693,0.743,0,1,0,1,0,0,0,1,"2",0,0,0,0,1,0,"3","3",0,0,1,0,0,0,"0",47,1
26323,0.214401481824496,0.92,1,0,0,1,0,1,0,0,"2",0,0,0,1,0,0,"0","5",0,0,1,0,0,0,"5",130,0
29517,0.0840336134453782,0.836,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"11","3",0,0,1,0,0,0,"0",30,0
27358,0.59053343350864,0.624,0,1,0,1,0,1,0,0,"2",0,0,0,0,1,0,"4","3",0,0,0,0,0,0,"0",85,1
21374,0.59053343350864,0.624,0,1,0,1,0,0,0,1,"2",0,0,0,0,1,0,"1","2",0,0,1,0,0,0,"0",124,1
8476,0.573333333333333,0.558,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"1","2",0,0,1,0,0,0,"1",33,0
24323,0.59053343350864,0.624,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"3","2",1,0,0,0,0,0,"1",61,1
19519,0.59053343350864,0.624,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"5","2",0,0,1,0,0,0,"1",56,0
12179,0.333333333333333,0.725,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"7","2",0,0,0,0,0,0,"0",80,0
28429,0.234803337306317,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"21","2",0,0,1,0,0,0,"1",35,0
16186,0.100226073850791,0.926,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"10","7",0,0,1,0,0,0,"2",50,0
22667,0.117259552042161,0.91,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"21","5",0,0,1,0,0,0,"5",64,0
30919,0.390243902439024,0.74,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"21","3",0,0,1,0,0,0,"3",65,0
3682,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,1,0,0,0,"21","3",0,0,1,0,0,0,"5",85,0
16056,0.285714285714286,0.739,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"8","1",0,0,1,0,0,0,"1",119,0
19565,0.59053343350864,0.624,0,1,0,0,1,0,0,1,"3",0,0,0,0,1,0,"8","3",0,1,0,0,0,0,"3",84,1
24338,0.59053343350864,0.624,0,1,0,0,1,0,0,1,"2",0,0,0,0,1,0,"4","5",0,0,1,0,0,0,"1",74,0
7180,0.59053343350864,0.624,0,1,0,1,0,1,0,0,"0",1,0,0,0,0,0,"1","2",0,0,1,0,0,0,"0",46,0
13652,0.0918367346938776,0.913,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"14","3",0,0,1,0,0,0,"1",6,0
23612,0.100226073850791,0.926,0,1,0,0,1,0,0,1,"2",0,0,0,0,1,0,"5","1",0,0,0,1,0,0,"1",53,0
23248,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"5","3",0,0,1,0,0,0,"2",90,0
1580,0.117259552042161,0.91,0,1,0,1,0,0,0,1,"2",0,0,0,0,1,0,"1","3",0,0,0,0,0,0,"0",4,0
14613,0.117259552042161,0.91,0,0,1,0,1,1,0,0,"3",0,0,0,0,1,0,"3","7",0,0,1,0,0,0,"2",56,0
24148,0.59053343350864,0.624,0,1,0,0,1,1,0,0,"2",0,0,0,1,0,0,"8","3",0,0,1,0,0,0,"1",52,1
27162,0.102310231023102,0.939,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"21","3",0,0,0,0,0,0,"5",65,0
28926,0.214401481824496,0.92,0,1,0,1,0,1,0,0,"2",0,0,0,1,0,0,"5","7",0,0,1,0,0,0,"5",12,0
18048,0.195652173913043,0.848,0,1,0,0,1,0,0,1,"1",1,0,0,0,0,0,"6","2",0,0,1,0,0,0,"2",67,0
11525,0.586776859504132,0.55,0,1,0,1,0,0,1,0,"2",0,0,0,0,1,0,"0","2",0,0,1,0,0,0,"0",20,1
8604,0.214401481824496,0.92,0,1,0,0,1,0,1,0,"2",0,0,0,0,1,0,"14","7",0,0,1,0,0,0,"5",43,0
8757,0.234803337306317,0.92,0,1,0,1,0,1,0,0,"2",0,0,0,0,1,0,"21","3",0,0,0,0,0,0,"1",26,1
23889,0.214401481824496,0.92,0,1,0,0,1,0,1,0,"2",0,0,0,0,1,0,"1","7",0,0,1,0,0,0,"1",72,0
9080,0.59053343350864,0.624,0,1,0,0,1,0,0,1,"2",0,0,0,0,1,0,"4","2",0,0,1,0,0,0,"1",65,0
19484,0.105902777777778,0.897,0,1,0,0,1,1,0,0,"1",1,0,0,0,0,0,"2","1",0,0,1,0,0,0,"2",30,0
5627,0.59053343350864,0.624,0,1,0,1,0,0,0,1,"2",0,0,0,0,1,0,"3","2",0,0,1,0,0,0,"0",10,1
832,0.0893854748603352,0.899,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"9","5",0,0,1,0,0,0,"5",22,1
6240,0.100226073850791,0.926,0,1,0,0,1,1,0,0,"2",0,0,1,0,0,0,"18","3",0,0,1,0,0,0,"5",61,0
44,0.105902777777778,0.897,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"21","4",0,0,1,0,0,0,"1",145,0
13527,0.214401481824496,0.92,0,1,0,1,0,0,0,1,"2",0,1,0,0,0,0,"2","3",0,0,0,0,0,0,"1",48,0
27660,0.100226073850791,0.926,0,0,1,0,1,1,0,0,"2",0,0,0,0,1,0,"11","3",0,0,1,0,0,0,"2",30,1
25643,0.59053343350864,0.624,0,1,0,0,1,0,0,1,"2",0,0,0,0,1,0,"8","3",0,0,1,0,0,0,"1",96,0
26913,0.128712871287129,0.866,0,1,0,0,1,0,0,1,"2",0,0,0,0,1,0,"6","0",0,0,1,0,0,0,"1",108,0
6284,0.173228346456693,0.743,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"11","2",0,0,0,0,0,0,"1",28,1
15969,0.115384615384615,0.794,0,1,0,0,1,0,0,1,"1",1,0,0,0,0,0,"5","0",0,0,1,0,0,0,"1",91,0
32081,0.0893854748603352,0.899,0,1,0,0,1,1,0,0,"2",0,0,1,0,0,0,"18","2",0,0,1,0,0,0,"1",20,0
17972,0.149253731343284,0.776,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"6","0",0,0,1,0,0,0,"2",54,0
5169,0.59053343350864,0.624,0,1,0,0,1,0,0,1,"1",1,0,0,0,0,0,"5","2",0,0,1,0,0,0,"1",16,1
30203,0.59053343350864,0.624,0,1,0,0,1,0,0,1,"3",0,0,0,0,1,0,"4","2",0,0,1,0,0,0,"1",22,0
30978,0.3,0.921,0,1,0,0,1,1,0,0,"2",0,0,1,0,0,0,"13","0",1,0,0,0,0,0,"1",150,0
23298,0.214401481824496,0.92,0,1,0,1,0,1,0,0,"1",1,0,0,0,0,0,"6","3",0,0,1,0,0,0,"0",35,0
7479,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"10","2",0,0,1,0,0,0,"1",32,0
16452,0.105902777777778,0.897,0,1,0,1,0,0,0,1,"2",0,0,0,0,1,0,"2","3",0,0,0,0,0,0,"0",87,0
9901,0.25,0.649,0,1,0,0,1,0,1,0,"2",0,0,0,0,1,0,"1","1",0,1,0,0,0,0,"0",19,0
11411,0.102310231023102,0.939,0,1,0,1,0,1,0,0,"3",0,0,0,0,1,0,"4","5",0,0,1,0,0,0,"2",44,0
7790,0.117259552042161,0.91,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"9","2",0,0,1,0,0,0,"1",9,0
10733,0.59053343350864,0.624,0,0,1,1,0,1,0,0,"2",0,0,0,0,1,0,"4","2",0,0,1,0,0,0,"1",3,1
8438,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,0,1,"7","6",0,0,1,0,0,0,"1",41,1
3748,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,1,0,0,"7","0",0,0,1,0,0,0,"1",116,0
1947,0.235294117647059,0.887,0,1,0,0,1,1,0,0,"2",1,0,0,0,0,0,"16","2",0,0,1,0,0,0,"1",49,0
7480,0.102310231023102,0.939,0,1,0,0,1,1,0,0,"2",0,0,1,0,0,0,"21","3",0,0,1,0,0,0,"1",64,0
10399,0.214401481824496,0.92,0,1,0,1,0,1,0,0,"1",1,0,0,0,0,0,"5","3",0,0,1,0,0,0,"0",67,0
23315,0.214401481824496,0.92,0,0,1,1,0,1,0,0,"2",0,0,1,0,0,0,"1","4",0,0,0,1,0,0,"0",95,1
28880,0.59053343350864,0.624,0,1,0,0,1,0,0,1,"2",0,0,0,0,1,0,"1","7",0,0,1,0,0,0,"1",42,0
21571,0.307291666666667,0.698,0,1,0,1,0,1,0,0,"3",0,0,0,0,1,0,"21","0",0,0,1,0,0,0,"5",70,0
16025,0.214401481824496,0.92,0,1,0,1,0,0,0,1,"2",0,0,0,0,1,0,"10","3",0,0,0,0,0,0,"0",87,0
17257,0.59053343350864,0.624,0,1,0,1,0,0,0,1,"2",0,0,0,0,1,0,"1","0",0,0,0,0,0,0,"0",43,0
26204,0.0918367346938776,0.913,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"19","6",0,0,0,1,0,0,"5",9,0
26699,0.100226073850791,0.926,0,1,0,1,0,1,0,0,"1",1,0,0,0,0,0,"10","0",0,1,0,0,0,0,"1",107,1
5993,0.222222222222222,0.698,0,1,0,0,1,1,0,0,"1",1,0,0,0,0,0,"16","3",0,0,0,1,0,0,"5",74,0
11656,0.59053343350864,0.624,0,0,1,1,0,1,0,0,"3",0,0,0,0,1,0,"13","5",0,0,1,0,0,0,"5",56,1
24939,0.59053343350864,0.624,0,1,0,1,0,0,0,1,"2",0,0,0,0,1,0,"3","3",0,0,1,0,0,0,"2",56,1
3040,0.214401481824496,0.92,0,0,1,0,1,1,0,0,"2",0,0,0,0,1,0,"4","4",0,0,0,0,1,0,"2",17,0
18674,0.100226073850791,0.926,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"21","3",0,0,0,0,0,0,"1",47,0
16350,0.307291666666667,0.698,0,1,0,1,0,1,0,0,"1",1,0,0,0,0,0,"1","2",0,0,1,0,0,0,"0",6,0
17739,0.59053343350864,0.624,0,1,0,0,1,0,0,1,"2",0,0,0,0,1,0,"0","1",0,0,1,0,0,0,"1",22,0
24758,0.173333333333333,0.804,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"16","2",0,0,1,0,0,0,"5",52,0
20491,0.59053343350864,0.624,0,1,0,0,1,0,0,1,"2",0,0,0,0,1,0,"6","3",0,0,1,0,0,0,"1",16,1
28749,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"3","3",1,0,0,0,0,0,"1",82,0
16837,0.234803337306317,0.92,0,1,0,1,0,1,0,0,"2",0,0,0,0,1,0,"15","3",0,0,0,0,0,0,"1",162,1
2881,0.173333333333333,0.804,0,0,1,0,1,1,0,0,"3",0,0,0,0,1,0,"6","4",0,0,1,0,0,0,"2",90,0
2514,0.107913669064748,0.896,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"8","0",0,0,1,0,0,0,"3",39,0
31605,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"21","6",0,0,1,0,0,0,"5",31,0
3608,0.234803337306317,0.92,0,0,1,0,1,1,0,0,"2",0,0,0,0,1,0,"21","6",0,0,1,0,0,0,"5",40,0
8850,0.234803337306317,0.92,0,0,1,0,1,1,0,0,"2",0,0,0,0,1,0,"7","6",0,0,1,0,0,0,"4",51,0
11790,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"21","2",0,0,0,0,0,0,"5",110,1
336,0.264285714285714,0.754,0,1,0,0,1,0,1,0,"2",0,0,0,0,1,0,"4","1",0,0,1,0,0,0,"1",96,0
7338,0.102310231023102,0.939,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"20","3",0,0,0,0,1,0,"5",82,0
28107,0.214401481824496,0.92,0,0,1,0,1,1,0,0,"3",0,0,0,0,1,0,"16","2",0,0,1,0,0,0,"1",155,0
30734,0.587301587301587,0.555,0,1,0,1,0,1,0,0,"2",0,0,1,0,0,0,"1","2",0,0,0,0,0,0,"0",26,1
9524,0.153846153846154,0.64,0,1,0,0,1,0,1,0,"1",1,0,0,0,0,0,"6","3",0,0,1,0,0,0,"1",10,0
26392,0.234803337306317,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"11","0",1,0,0,0,0,0,"1",24,0
31766,0.59053343350864,0.624,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"2","1",0,1,0,0,0,0,"1",34,1
29670,0.100226073850791,0.926,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"10","3",0,0,0,0,0,0,"3",28,0
27254,0.0945945945945946,0.924,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"11","0",1,0,0,0,0,0,"3",40,0
30225,0.117259552042161,0.91,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"21","2",0,0,1,0,0,0,"3",167,1
1835,0.102310231023102,0.939,0,1,0,0,1,0,0,1,"1",1,0,0,0,0,0,"19","2",0,0,0,1,0,0,"2",26,0
31695,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"21","7",0,0,1,0,0,0,"5",81,0
30704,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"15","1",0,0,0,0,0,1,"5",30,0
17000,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"19","2",0,0,1,0,0,0,"5",101,0
14378,0.59053343350864,0.624,0,1,0,0,1,0,0,1,"2",0,0,0,0,1,0,"0","4",0,0,1,0,0,0,"1",22,1
20289,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"21","2",0,0,0,0,0,0,"5",7,1
11194,0.214401481824496,0.92,0,0,1,0,1,1,0,0,"2",0,0,0,0,1,0,"8","3",0,0,1,0,0,0,"2",314,0
390,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"9","5",0,0,1,0,0,0,"0",28,0
11863,0.214401481824496,0.92,0,1,0,0,1,0,1,0,"2",0,0,0,0,1,0,"16","5",0,0,1,0,0,0,"1",30,0
22002,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"14","0",0,0,1,0,0,0,"2",110,0
18687,0.117259552042161,0.91,0,1,0,0,1,1,0,0,"3",0,0,0,0,0,1,"13","5",0,0,0,0,1,0,"5",182,0
9088,0.388888888888889,0.789,0,0,1,1,0,0,0,1,"2",0,0,0,0,1,0,"3","3",0,0,0,0,0,0,"0",144,1
23977,0.269230769230769,0.738,0,1,0,0,1,0,0,1,"2",0,0,0,0,1,0,"17","2",0,0,1,0,0,0,"3",13,1
32738,0.59053343350864,0.624,0,1,0,1,0,0,0,1,"2",0,0,0,0,1,0,"0","3",0,0,1,0,0,0,"0",114,0
22299,0.100226073850791,0.926,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"21","1",0,0,1,0,0,0,"5",70,0
25200,0.59053343350864,0.624,0,0,1,0,1,1,0,0,"2",0,0,0,0,1,0,"7","7",0,0,1,0,0,0,"1",118,0
1389,0.117259552042161,0.91,0,1,0,0,1,1,0,0,"4",0,0,0,0,1,0,"21","2",0,0,1,0,0,0,"5",55,0
23738,0.0792079207920792,0.925,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"21","3",0,0,0,0,0,0,"5",34,0
30160,0.214401481824496,0.92,0,0,1,0,1,1,0,0,"2",0,0,0,0,1,0,"2","1",0,0,1,0,0,0,"0",168,0
14813,0.59053343350864,0.624,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"7","3",0,0,1,0,0,0,"1",21,1
26558,0.59053343350864,0.624,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"6","7",0,0,1,0,0,0,"3",68,1
32237,0.132558139534884,0.855,0,1,0,1,0,1,0,0,"1",1,0,0,0,0,0,"8","3",0,0,1,0,0,0,"0",31,0
31778,0.214401481824496,0.92,0,1,0,1,0,1,0,0,"2",0,0,0,0,1,0,"15","3",0,0,1,0,0,0,"5",32,0
15044,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"13","5",0,0,1,0,0,0,"2",14,0
3705,0.136363636363636,0.769,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"14","6",0,0,0,1,0,0,"2",36,0
25652,0.173333333333333,0.804,0,1,0,1,0,1,0,0,"3",0,0,0,1,0,0,"5","3",0,0,0,0,0,0,"2",157,1
31680,0.100226073850791,0.926,0,1,0,1,0,1,0,0,"3",0,0,1,0,0,0,"11","2",0,0,1,0,0,0,"3",90,0
29674,0.117259552042161,0.91,0,1,0,0,1,1,0,0,"2",0,1,0,0,0,0,"21","3",0,0,0,0,0,0,"5",27,0
2142,0.285714285714286,0.698,0,1,0,0,1,1,0,0,"1",1,0,0,0,0,0,"5","0",1,0,0,0,0,0,"1",44,0
14745,0.59053343350864,0.624,0,0,1,1,0,0,0,1,"3",0,0,0,0,1,0,"6","1",0,0,1,0,0,0,"1",29,0
6887,0.59053343350864,0.624,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"10","7",0,0,1,0,0,0,"1",24,0
11834,0.100226073850791,0.926,0,1,0,0,1,0,1,0,"2",0,0,0,0,1,0,"15","1",0,0,1,0,0,0,"5",73,0
2037,0.22680412371134,0.689,0,1,0,1,0,0,0,1,"2",0,0,0,0,1,0,"6","2",0,0,0,0,0,0,"2",166,1
29029,0.173333333333333,0.804,0,1,0,0,1,0,1,0,"2",0,0,0,0,1,0,"2","3",0,0,1,0,0,0,"1",31,0
29032,0.117259552042161,0.91,0,0,1,0,1,1,0,0,"2",0,0,0,0,1,0,"12","1",0,0,1,0,0,0,"3",10,0
23323,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"21","7",0,0,1,0,0,0,"5",37,0
4916,0.56043956043956,0.527,0,1,0,1,0,1,0,0,"2",0,0,0,0,1,0,"5","2",0,0,1,0,0,0,"1",92,0
